flag	content
$LINE_SIDEQUEST_5_OUTRO_160_TEXT	*Oh, $KNI und ich wurden von der Zauberin entführt, die uns wahrscheinlich aus bösen Gründen gefolgt, dann aber geflohen ist, bevor wir sie befragen konnten.
$LINE_SIDEQUEST_5_OUTRO_170_CHAR	$MCG
$LINE_SIDEQUEST_5_OUTRO_170_TEXT	Was? Warum habt ihr mir das nicht erzählt?
$LINE_SIDEQUEST_5_OUTRO_180_CHAR	$BER
$LINE_SIDEQUEST_5_OUTRO_180_TEXT	*Offensichtlich war $KNI zu sehr damit beschäftigt in Suppe zu stehen, um die wichtigen Angelegenheiten zur Sprache zu bringen.
$LINE_SIDEQUEST_5_OUTRO_190_CHAR	$KNI
$LINE_SIDEQUEST_5_OUTRO_190_TEXT	...
$LINE_SIDEQUEST_5_OUTRO_200_CHAR	$KNI
$LINE_SIDEQUEST_5_OUTRO_200_TEXT	Kann ich mal bitte kurz die Kelle haben?
$LINE_SIDEQUEST_5_OUTRO_210_CHAR	$MCG
$LINE_SIDEQUEST_5_OUTRO_210_TEXT	Also sie hat euch in die Halbaußen-Welt gezogen, ganz so wie ich es kann?
$LINE_SIDEQUEST_5_OUTRO_220_CHAR	$KNI
$LINE_SIDEQUEST_5_OUTRO_220_TEXT	Mehr als das. Sie konnte verschwinden und an einem neuen Ort wieder auftauchen.
$LINE_SIDEQUEST_5_OUTRO_230_CHAR	$MCG
$LINE_SIDEQUEST_5_OUTRO_230_TEXT	Wenn ich das könnte, würde ich bestimmt nicht in der Grube herumhängen.
$LINE_SIDEQUEST_5_OUTRO_240_CHAR	$KNI
$LINE_SIDEQUEST_5_OUTRO_240_TEXT	Ich glaube, sie sucht nach etwas. Als wir in den seltsamen Ruinen auftauchten, erz�hlte sie etwas von wegen <LQ>es ist noch nicht Zeit<RQ>.	
$LINE_SIDEQUEST_5_OUTRO_250_CHAR	$KNI
$LINE_SIDEQUEST_5_OUTRO_250_TEXT	Außerdem trug sie etwas.
$LINE_SIDEQUEST_5_OUTRO_260_CHAR	$KNI
$LINE_SIDEQUEST_5_OUTRO_260_TEXT	Sie versuchte, eine Art Symbol in ihre Handflächen zu ritzen.
$LINE_SIDEQUEST_5_OUTRO_270_CHAR	$KNI
$LINE_SIDEQUEST_5_OUTRO_270_TEXT	Keine Ahnung wofür, ich wollte nicht länger in der Nähe bleiben, um das weiter zu beobachten.
$LINE_SIDEQUEST_5_OUTRO_280_CHAR	$MCG
$LINE_SIDEQUEST_5_OUTRO_280_TEXT	Was war es?
$LINE_SIDEQUEST_5_OUTRO_290_CHAR	$KNI
$LINE_SIDEQUEST_5_OUTRO_290_TEXT	Es ähnelte ein klein wenig Nomadenwaffen, die ich schon mal gesehen hatte. Die Handwerkskunst aber ist besser als alles, was die Stämme heutzutage produzieren.
$LINE_SIDEQUEST_5_OUTRO_300_CHAR	$MCG
$LINE_SIDEQUEST_5_OUTRO_300_TEXT	... Ich habe in der Bibliothek Skizzen von solchen Dingern gesehen ... Es ist uralt…
$LINE_SIDEQUEST_5_OUTRO_310_CHAR	$MCG
$LINE_SIDEQUEST_5_OUTRO_310_TEXT	Wer auch immer sie ist, sie verf�gt �ber eine be�ngstigende Menge an Wissen.	
$LINE_SIDEQUEST_5_OUTRO_320_CHAR	$KNI
$LINE_SIDEQUEST_5_OUTRO_320_TEXT	Wir sollten uns von jetzt an vor ihr in Acht nehmen.
$LINE_SIDEQUEST_5_OUTRO_330_CHAR	$MCG
$LINE_SIDEQUEST_5_OUTRO_330_TEXT	Wohl wahr.
$SCENE_3_6_INTRO_TITLE	Hübscher Nahkämpfer
$LINE_3_6_INTRO_00_CHAR	$BER
$LINE_3_6_INTRO_00_TEXT	Hey, Neuer! Lass mich dich in einige Grundregeln hier einweisen.
$LINE_3_6_INTRO_10_CHAR	$BER
$LINE_3_6_INTRO_10_TEXT	Die Rolle des wilden hübschen Nahkämpfers ist bereits besetzt.
$LINE_3_6_INTRO_20_CHAR	$BER
$LINE_3_6_INTRO_20_TEXT	Also warum suchst du dir nicht einfach ein paar weibische  Wurfgeschosse, okay?
$LINE_3_6_INTRO_30_CHAR	$BER
$LINE_3_6_INTRO_30_TEXT	Wir wollen nicht, dass du dich an der Front verletzt. Du könntest dir einen Nagel einreißen oder so etwas.
$LINE_3_6_INTRO_40_CHAR	$KNI
$LINE_3_6_INTRO_40_TEXT	*Mein Name ist $KNI und mir missfällt Euer Ton.
$LINE_3_6_INTRO_50_CHAR	$BER
$LINE_3_6_INTRO_50_TEXT	Oh, harter Kerl? Ein harter Kerl, der hinter so einer männlichen Rüstung versteckt ist?
$LINE_3_6_INTRO_60_CHAR	$KNI
$LINE_3_6_INTRO_60_TEXT	Dies sind die Rüstungen der -
$LINE_3_6_INTRO_70_CHAR	$BER
$LINE_3_6_INTRO_70_TEXT	... der kleinen Mädchen, die Angst davor haben, geschlagen zu werden!
$LINE_3_6_INTRO_80_CHAR	$KNI
$LINE_3_6_INTRO_80_TEXT	Das macht noch nicht einmal Sinn. Wer zieht in eine Schlacht, um geschlagen zu werden?
$LINE_3_6_INTRO_90_CHAR	$KNI
$LINE_3_6_INTRO_90_TEXT	Sogar Ihr tragt Hosen in der Schlacht.
$LINE_3_6_INTRO_100_CHAR	$BER
$LINE_3_6_INTRO_100_TEXT	Jetzt nicht mehr!
$LINE_3_6_INTRO_110_CHAR	$KNI
$LINE_3_6_INTRO_110_TEXT	Was ist gerade -?
$LINE_3_6_INTRO_120_CHAR	$MCG
$LINE_3_6_INTRO_120_TEXT	Mehr Wiedergänger!
$SCENE_3_6_OUTRO_TITLE	Nicht allein
$LINE_3_6_OUTRO_00_CHAR	$KNI
$LINE_3_6_OUTRO_00_TEXT	Das waren nicht meine Männer.
$LINE_3_6_OUTRO_10_CHAR	$KNI
$LINE_3_6_OUTRO_10_TEXT	Sie müssen von woanders in die Stadt gelangt sein.
$LINE_3_6_OUTRO_20_CHAR	$HEA
$LINE_3_6_OUTRO_20_TEXT	Dann ist der Geheimeingang entdeckt worden.
$LINE_3_6_OUTRO_30_CHAR	$HEA
$LINE_3_6_OUTRO_30_TEXT	Wir müssen weiter.
$LINE_3_6_OUTRO_40_CHAR	$HEA
$LINE_3_6_OUTRO_40_TEXT	Zelemir verfolgt uns.
$SCENE_3_7_INTRO_TITLE	Unwillkommene Gäste
$LINE_3_7_INTRO_00_CHAR	$MCG
$LINE_3_7_INTRO_00_TEXT	*$KNI ist begeistert, die Wiedergänger fallen zu sehen.
$LINE_3_7_INTRO_10_CHAR	$HEA
$LINE_3_7_INTRO_10_TEXT	So wie wir alle waren, als Ihr sie zuerst getötet habt.
$LINE_3_7_INTRO_20_CHAR	$MCG
$LINE_3_7_INTRO_20_TEXT	Wie kommt es, dass ich diese Dinger töten kann, wenn es sonst niemand kann?
$LINE_3_7_INTRO_30_CHAR	$HEA
$LINE_3_7_INTRO_30_TEXT	Die Wiedergänger, wie wir sie nennen, sind eigentlich nur leere Gefäße für Zelemirs Willen.
$LINE_3_7_INTRO_40_CHAR	$HEA
$LINE_3_7_INTRO_40_TEXT	Durch arkane Kräfte, die ich immer noch nicht begreifen kann, bewegt sein Geist ihr totes Fleisch.
$LINE_3_7_INTRO_50_CHAR	$HEA
$LINE_3_7_INTRO_50_TEXT	So wie ich Euren Willen nicht mit einem Schwert schneiden kann, ist es unmöglich, Zelemirs Bann über sie zu brechen.
$LINE_3_7_INTRO_60_CHAR	$MCG
$LINE_3_7_INTRO_60_TEXT	Aber genau das mache ich!
$LINE_3_7_INTRO_70_CHAR	$HEA
$LINE_3_7_INTRO_70_TEXT	Aber Ihr seid nicht in dieser Welt, wenn Ihr das macht. Ihr steht am Rande des Todes, auf halbem Wege in die Welt der Geister.
$LINE_3_7_INTRO_80_CHAR	$HEA
$LINE_3_7_INTRO_80_TEXT	Dort kann Euer Wille den von Zelemir durchtrennen.
$LINE_3_7_INTRO_90_CHAR	$HEA
$LINE_3_7_INTRO_90_TEXT	Dann wird das, was bereits tot war, erneut sterben …
$LINE_3_7_INTRO_100_CHAR	$MCG
$LINE_3_7_INTRO_100_TEXT	Ich verstehe, also -
$LINE_3_7_INTRO_110_CHAR	GRIMMIGER DRACHE
$LINE_3_7_INTRO_110_TEXT	Welcher Sterblicher wagt es, sich in Gegenwart eines Gottes aufzuhalten?
$LINE_3_7_INTRO_120_CHAR	$HEA
$LINE_3_7_INTRO_120_TEXT	Bleibt allesamt zurück!
$LINE_3_7_INTRO_130_CHAR	GRIMMIGER DRACHE
$LINE_3_7_INTRO_130_TEXT	Sprecht, oder ich werde Euch mit Feuer vernichten!
$LINE_3_7_INTRO_140_CHAR	$HEA
$LINE_3_7_INTRO_140_TEXT	Dies ist nicht die Zeit, um zu kämpfen! Wiedergänger nähern sich!
$LINE_3_7_INTRO_150_CHAR	GRIMMIGER DRACHE
$LINE_3_7_INTRO_150_TEXT	Diese Parasiten schon wieder? Sie sollen göttlicher Rage begegnen!
$SCENE_3_7_OUTRO_TITLE	Das Wort eines Drachen
$LINE_3_7_OUTRO_00_CHAR	$DRA
$LINE_3_7_OUTRO_00_TEXT	Ihr kämpft gut, für Sterbliche.
$LINE_3_7_OUTRO_10_CHAR	$DRA
$LINE_3_7_OUTRO_10_TEXT	Allerdings befreit euch das noch nicht von eurer Frechheit, hierher gekommen zu sein.
$LINE_3_7_OUTRO_20_CHAR	$DRA
$LINE_3_7_OUTRO_20_TEXT	...
$LINE_3_7_OUTRO_30_CHAR	$DRA
$LINE_3_7_OUTRO_30_TEXT	Jedoch könnte ich mich dazu bewegen, diesen Affront zu entschuldigen, solltet ihr eine bestimmte Aufgabe für mich erledigen.
$LINE_3_7_OUTRO_40_CHAR	$MCG
$LINE_3_7_OUTRO_40_TEXT	Und im Gegenzug?
$LINE_3_7_OUTRO_50_CHAR	$DRA
$LINE_3_7_OUTRO_50_TEXT	Ich werde es unterlassen, euch bei lebendigem Leibe zu rösten.
$LINE_3_7_OUTRO_60_CHAR	$RAN
$LINE_3_7_OUTRO_60_TEXT	Das klingt für mich nach einem sehr guten Angebot.
$LINE_3_7_OUTRO_70_CHAR	$MCG
$LINE_3_7_OUTRO_70_TEXT	Wir werden etwas mehr als Gegenleistung brauchen.
$LINE_3_7_OUTRO_80_CHAR	$DRA
$LINE_3_7_OUTRO_80_TEXT	Ihr wagt es, aufzubegehren?
$LINE_3_7_OUTRO_90_CHAR	$MCG
$LINE_3_7_OUTRO_90_TEXT	Führt uns zum Königlichen Archiv und wir werden Euch, bei was auch immer Ihr verlangt, helfen.
$LINE_3_7_OUTRO_100_CHAR	$DRA
$LINE_3_7_OUTRO_100_TEXT	... Es sind wahrlich schlechte Zeiten, wenn Sterbliche mit den Göttern verhandeln.
$LINE_3_7_OUTRO_110_CHAR	$DRA
$LINE_3_7_OUTRO_110_TEXT	Ihr habt Glück - Ich habe gute Laune. Ich werde dieser Abmachung zustimmen. Ihr habt mein Wort.
$LINE_3_7_OUTRO_120_CHAR	$DRA
$LINE_3_7_OUTRO_120_TEXT	Nun folgt mir. Arbeit liegt vor euch.
$LINE_3_7_OUTRO_130_CHAR	$RAN
$LINE_3_7_OUTRO_130_TEXT	Wow. Wenn du das nächste Mal ein riesiges, feuerspeiendes Monster auf die Palme bringen möchtest, lass mich zuerst aus der Schussbahn gehen.
$LINE_3_7_OUTRO_140_CHAR	$MCG
$LINE_3_7_OUTRO_140_TEXT	Hätte sie uns töten wollen, wären wir bereits tot. Sie braucht uns für irgendwas.
$LINE_3_7_OUTRO_150_CHAR	$MCG
$LINE_3_7_OUTRO_150_TEXT	... Sollten wir das zu unserem Vorteil nutzen können, ist es nur umso besser.
$LINE_3_7_OUTRO_160_CHAR	$RAN
$LINE_3_7_OUTRO_160_TEXT	Ok, aber, ähm ...
$LINE_3_7_OUTRO_170_CHAR	$RAN
$LINE_3_7_OUTRO_170_TEXT	Ich werde es vermeiden, neben dir zu stehen, wenn sie hier ist.
$LINE_3_7_OUTRO_180_CHAR	$MAG
$LINE_3_7_OUTRO_180_TEXT	Du verhandelst mit Drachen?
$LINE_3_7_OUTRO_190_CHAR	$MCG
$LINE_3_7_OUTRO_190_TEXT	Ich dachte, du wärst begeistert ... wo du doch, ähm ... feurig und so bist.
$LINE_3_7_OUTRO_200_CHAR	$MCG
$LINE_3_7_OUTRO_200_TEXT	Seid ihr nicht Seelenverwandte?
$LINE_3_7_OUTRO_210_CHAR	$MAG
$LINE_3_7_OUTRO_210_TEXT	Hörst du, wie sie sich selbst als Gott bezeichnet?
$LINE_3_7_OUTRO_220_CHAR	$MAG
$LINE_3_7_OUTRO_220_TEXT	Das ist kein Flammendiener.
$LINE_3_7_OUTRO_230_CHAR	$MAG
$LINE_3_7_OUTRO_230_TEXT	Ich fürchte, wir verkehren mit einem der Dunklen … welche das Geheimnis des Feuers für ihre eigene, selbstsüchtige Herrlichkeit nutzen.
$LINE_3_7_OUTRO_240_CHAR	$MCG
$LINE_3_7_OUTRO_240_TEXT	Aber selbst die Frevler können für gute Zwecke genutzt werden.
$LINE_3_7_OUTRO_250_CHAR	$MAG
$LINE_3_7_OUTRO_250_TEXT	*Schön ausgedrückt, $MCG, aber es bleibt dennoch sehr gefährlich. Viele glaubten, weise genug zu sein, um die Mächte der Dunkelheit zu täuschen.
$LINE_3_7_OUTRO_260_CHAR	$MAG
$LINE_3_7_OUTRO_260_TEXT	Lass dich nicht von Selbstüberschätzung in die Irre leiten.
$LINE_3_7_OUTRO_270_CHAR	$MCG
$LINE_3_7_OUTRO_270_TEXT	*Selbstverständlich, $MAG. Ich bin mir bewusst, dass wir ...
$LINE_3_7_OUTRO_280_CHAR	$MCG
$LINE_3_7_OUTRO_280_TEXT	... mit dem Feuer spielen.
$LINE_3_7_OUTRO_290_CHAR	$MAG
$LINE_3_7_OUTRO_290_TEXT	Das ist ... noch nicht einmal ... argh.
$LINE_3_7_OUTRO_300_CHAR	$MCG
$LINE_3_7_OUTRO_300_TEXT	Komm schon, es war witzig.
$LINE_3_7_OUTRO_310_CHAR	$MAG
$LINE_3_7_OUTRO_310_TEXT	... Mein Kopf tut weh.
$SCENE_3_8_INTRO_TITLE	Verteidige das Nest
$LINE_3_8_INTRO_00_CHAR	$MCG
$LINE_3_8_INTRO_00_TEXT	Also sind einige Drachen vertrauenswürdig?
$LINE_3_8_INTRO_10_CHAR	$MAG
$LINE_3_8_INTRO_10_TEXT	Am Anfang dienten alle Drachen der Flamme ...
$LINE_3_8_INTRO_20_CHAR	$MAG
$LINE_3_8_INTRO_20_TEXT	... und die Flamme entsandte sie in die Welt, um den Menschen als glänzende Beispiele zu dienen.
$LINE_3_8_INTRO_30_CHAR	$MAG
$LINE_3_8_INTRO_30_TEXT	Aber manche Drachen begehrten das glänzende Gold und die leuchtenden Juwelen, sobald sie die Arbeiten der Menschen sahen.
$LINE_3_8_INTRO_40_CHAR	$MAG
$LINE_3_8_INTRO_40_TEXT	Die dachten nicht mehr daran, der Kosmischen Flamme zu dienen, sondern missbrauchten ihre Kräfte, um die eigene Macht zu vermehren.
$LINE_3_8_INTRO_50_CHAR	$MAG
$LINE_3_8_INTRO_50_TEXT	Raubend und hordend sind sie erbärmliche und ruinierte Kreaturen geworden, eine Farce ihrer wahren Bestimmung.
$LINE_3_8_INTRO_60_CHAR	$MAG
$LINE_3_8_INTRO_60_TEXT	Einige verbrachten so viel Zeit auf der Welt, dass sie vergaßen, wer sie schickte und warum.
$LINE_3_8_INTRO_70_CHAR	$MAG
$LINE_3_8_INTRO_70_TEXT	Sie wanderten über die Erde, nicht als Gefallene, aber nur als schattenhafte Erinnerung ihrer wahren Berufung.
$LINE_3_8_INTRO_80_CHAR	$MAG
$LINE_3_8_INTRO_80_TEXT	Am Ende blieben nur die wenigsten und weisesten unter ihnen dem Großen Feuer treu.
$LINE_3_8_INTRO_90_CHAR	$MAG
$LINE_3_8_INTRO_90_TEXT	Das sind die einzigen, die Ihr treffen möchtet.
$LINE_3_8_INTRO_100_CHAR	$MAG
$LINE_3_8_INTRO_100_TEXT	Jene, die vergessen haben, sind gefährlich und unvorhersehbar, aber spenden manchmal Segen und Wohlstand.
$LINE_3_8_INTRO_110_CHAR	$MAG
$LINE_3_8_INTRO_110_TEXT	Die Gefallenen führen nur zu Vernichtung.
$LINE_3_8_INTRO_120_CHAR	$MCG
$LINE_3_8_INTRO_120_TEXT	Zu wem denkt Ihr, gehört unser Kamerad?
$LINE_3_8_INTRO_130_CHAR	$MAG
$LINE_3_8_INTRO_130_TEXT	Sie ist entweder gefallen oder hat vergessen. Für uns hoffe ich -
$LINE_3_8_INTRO_140_CHAR	$DRA
$LINE_3_8_INTRO_140_TEXT	Hier sind wir, Sterbliche!
$LINE_3_8_INTRO_150_CHAR	$DRA
$LINE_3_8_INTRO_150_TEXT	Nun sollt Ihr eure Aufgaben erfüllen.
$LINE_3_8_INTRO_160_CHAR	$MCG
$LINE_3_8_INTRO_160_TEXT	Ist das ein ... Nest?
$LINE_3_8_INTRO_170_CHAR	$DRA
$LINE_3_8_INTRO_170_TEXT	Jede Nacht greift der Feind an.
$LINE_3_8_INTRO_180_CHAR	$DRA
$LINE_3_8_INTRO_180_TEXT	Ich wehre hunderte ab, aber sie kommen weiterhin.
$LINE_3_8_INTRO_190_CHAR	$DRA
$LINE_3_8_INTRO_190_TEXT	Jeden Morgen fehlen immer mehr meiner Kinder.
$LINE_3_8_INTRO_200_CHAR	$MCG
$LINE_3_8_INTRO_200_TEXT	Warum sollten die Wiedergänger Drachen wollen?
$LINE_3_8_INTRO_210_CHAR	$DRA
$LINE_3_8_INTRO_210_TEXT	Jetzt ist es nicht Zeit für Fragen, Sterblicher.
$LINE_3_8_INTRO_220_CHAR	$MCG
$LINE_3_8_INTRO_220_TEXT	Der Feind ist hier!
$LINE_3_8_INTRO_230_CHAR	$DRA
$LINE_3_8_INTRO_230_TEXT	Jetzt ist es Zeit für Feuer.
$SCENE_3_8_OUTRO_TITLE	Eine letzte Sache
$NARR_3_8_OUTRO_00_TEXT	AKT V
$NARR_3_8_OUTRO_00_SUB_TEXT	*Tanz für uns, Blut der Getöteten!$NSing für den Ruhm des Meisters!$NVerschütte, spritze, wasche die Welt, bis er wieder kommt!
$NARR_3_8_OUTRO_00_SUB_SUB_TEXT	*$N$N$N$N$N– Lied der Blut-Irren, aus Erinnerungen von Geka-Stamm-Überlebenden
$LINE_3_8_OUTRO_00_CHAR	$MCG
$LINE_3_8_OUTRO_00_TEXT	Eure Kinder sind sicher, Mächtige.
$LINE_3_8_OUTRO_10_CHAR	$DRA
$LINE_3_8_OUTRO_10_TEXT	Ihr habt gut gedient, Sterbliche.
$LINE_3_8_OUTRO_20_CHAR	$MCG
$LINE_3_8_OUTRO_20_TEXT	Wir haben uns an unseren Teil der Abmachung gehalten.
$LINE_3_8_OUTRO_30_CHAR	$DRA
$LINE_3_8_OUTRO_30_TEXT	Ja, ja ... natürlich ...
$LINE_3_8_OUTRO_40_CHAR	$DRA
$LINE_3_8_OUTRO_40_TEXT	Aber meine Kinder sind zu ausgehungert, um zu dem Raum, den ihr sucht, zu reisen.
$LINE_3_8_OUTRO_50_CHAR	$DRA
$LINE_3_8_OUTRO_50_TEXT	Es ist viele Monate her, dass wir das letzte Mal fraßen ...
$LINE_3_8_OUTRO_60_CHAR	$MCG
$LINE_3_8_OUTRO_60_TEXT	Können wir auf irgendeine Art helfen?
$LINE_3_8_OUTRO_70_CHAR	$DRA
$LINE_3_8_OUTRO_70_TEXT	Für einen Sterblichen seid ihr keck.
$LINE_3_8_OUTRO_80_CHAR	$DRA
$LINE_3_8_OUTRO_80_TEXT	Dennoch ... möglicherweise.
$LINE_3_8_OUTRO_90_CHAR	$DRA
$LINE_3_8_OUTRO_90_TEXT	Sind vielleicht ein oder zwei Eurer Kameraden entbehrlich?
$LINE_3_8_OUTRO_100_CHAR	$DRA
$LINE_3_8_OUTRO_100_TEXT	Der Depp mit den komischen Augen zum Beispiel.
$LINE_3_8_OUTRO_110_CHAR	$DRA
$LINE_3_8_OUTRO_110_TEXT	Oder das wütende stille Mädchen, das nur misstrauische Blicke hat.
$LINE_3_8_OUTRO_120_CHAR	$MCG
$LINE_3_8_OUTRO_120_TEXT	Wie wäre es mit etwas anderem?
$LINE_3_8_OUTRO_130_CHAR	$MCG
$LINE_3_8_OUTRO_130_TEXT	Wie, ähm ... Schafe zum Beispiel??
$LINE_3_8_OUTRO_140_CHAR	$MCG
$LINE_3_8_OUTRO_140_TEXT	Schöne, köstliche, saftige junge Schafe?
$LINE_3_8_OUTRO_150_CHAR	$DRA
$LINE_3_8_OUTRO_150_TEXT	Hmmm...
$LINE_3_8_OUTRO_160_CHAR	$DRA
$LINE_3_8_OUTRO_160_TEXT	Ich denke, es könnte ausreichend sein.
$LINE_3_8_OUTRO_170_CHAR	$DRA
$LINE_3_8_OUTRO_170_TEXT	Aber beeilt euch! Meine Geduld neigt sich dem Ende zu.
$SCENE_3_9_INTRO_TITLE	Hammelfleisch
$LINE_3_9_INTRO_00_CHAR	$RAN
$LINE_3_9_INTRO_00_TEXT	Schafe? Wirklich? Das ist das Beste, was dir einfiel?
$LINE_3_9_INTRO_10_CHAR	$MCG
$LINE_3_9_INTRO_10_TEXT	Schau, ich versuche lediglich zu verhindern, dass Menschen gegessen werden, ok?
$LINE_3_9_INTRO_20_CHAR	$RAN
$LINE_3_9_INTRO_20_TEXT	Was denkst du passiert, wenn wir diese magischen Schafe, die du versprochen hast, nicht finden?
$LINE_3_9_INTRO_30_CHAR	$MCG
$LINE_3_9_INTRO_30_TEXT	Ich hab nur gesagt, was mir in den Sinn kam.
$LINE_3_9_INTRO_40_CHAR	$RAN
$LINE_3_9_INTRO_40_TEXT	Und das erste, was dir einf�llt, ist <LQ>Schafe?<RQ> Sieht das hier etwa nach einer Weide aus?	
$LINE_3_9_INTRO_50_CHAR	$MCG
$LINE_3_9_INTRO_50_TEXT	Nein, zuerst kam mir in den Sinn <LQ>Ja, nimm das nervt�tende d�rre M�dchen mit dem schwarzen Haar, das nie die Klappe h�lt.<RQ>	
$LINE_3_9_INTRO_60_CHAR	$RAN
$LINE_3_9_INTRO_60_TEXT	Was kann nichts für sich behalten, ich oder mein Haar?
$LINE_3_9_INTRO_70_CHAR	$MCG
$LINE_3_9_INTRO_70_TEXT	Ihr beide!
$LINE_3_9_INTRO_80_CHAR	$RAN
$LINE_3_9_INTRO_80_TEXT	Weißt du, ich muss mir noch nicht einmal eine gewitzte Antwort überlegen, weil die Aussage von Haus aus so blö–
$LINE_3_9_INTRO_90_CHAR	SCHAF
$LINE_3_9_INTRO_90_TEXT	Määääääääääh.
$LINE_3_9_INTRO_100_CHAR	$RAN
$LINE_3_9_INTRO_100_TEXT	...
$LINE_3_9_INTRO_110_CHAR	$RAN
$LINE_3_9_INTRO_110_TEXT	Okay, das ist einfach nur ...
$LINE_3_9_INTRO_120_CHAR	$MAG
$LINE_3_9_INTRO_120_TEXT	*Ich bin beeindruckt, $MCG.
$LINE_3_9_INTRO_130_CHAR	$MAG
$LINE_3_9_INTRO_130_TEXT	Nicht viele Leute wissen von den geheimen Schaflagern in der Nähe von Quaid-Städten.
$LINE_3_9_INTRO_140_CHAR	$MAG
$LINE_3_9_INTRO_140_TEXT	Sie sind eigentlich nur dafür da, wenn die Stadt belagert wird, aber in diesem Falle denke ich können wir eine Ausnahme machen.
$LINE_3_9_INTRO_150_CHAR	$MAG
$LINE_3_9_INTRO_150_TEXT	Ich hoffen nur sie sind nicht ... wild geworden.
$LINE_3_9_INTRO_160_CHAR	$MCG
$LINE_3_9_INTRO_160_TEXT	Wild?
$LINE_3_9_INTRO_170_CHAR	$MAG
$LINE_3_9_INTRO_170_TEXT	Da die Stadt so lange verlassen war, werden sie außer Höhlenpilzen und einander nicht viel zu essen gehabt haben.
$LINE_3_9_INTRO_180_CHAR	$MAG
$LINE_3_9_INTRO_180_TEXT	Sie werden ... fies.
$LINE_3_9_INTRO_190_CHAR	$MCG
$LINE_3_9_INTRO_190_TEXT	Eines Tages möchte ich wirklich eine Herde von etwas treffen, das nicht versucht, mich zu töten.
$LINE_3_9_INTRO_200_CHAR	$MAG
$LINE_3_9_INTRO_200_TEXT	So wie es aussieht ist heute nicht jener Tag.
$SCENE_3_9_OUTRO_TITLE	Satt
$LINE_3_9_OUTRO_00_CHAR	$DRA
$LINE_3_9_OUTRO_00_TEXT	Meine Kinder schlemmen und stärken sich.
$LINE_3_9_OUTRO_10_CHAR	$MCG
$LINE_3_9_OUTRO_10_TEXT	*Wir haben uns an unseren Teil der Abmachung gehalten, $DRA.
$LINE_3_9_OUTRO_20_CHAR	$DRA
$LINE_3_9_OUTRO_20_TEXT	Nun gut, ich werde Euch zu diesem Königlichen Archiv bringen, aber ich habe eine letzte Bedingung.
$LINE_3_9_OUTRO_30_CHAR	$DRA
$LINE_3_9_OUTRO_30_TEXT	Wenn Ihr fertig seid, müsst Ihr uns mit euch aus dieser Grube mitnehmen.
$LINE_3_9_OUTRO_40_CHAR	$MCG
$LINE_3_9_OUTRO_40_TEXT	Ihr habt Flügel, könnt Ihr nicht einfach rausfliegen?
$LINE_3_9_OUTRO_50_CHAR	$DRA
$LINE_3_9_OUTRO_50_TEXT	Ihr stellt zu viele Fragen, Sterbliche.
$LINE_3_9_OUTRO_60_CHAR	$DRA
$LINE_3_9_OUTRO_60_TEXT	Sogar jemand so nützliches wie Ihr könnte wegen Beleidigung verbrannt werden.
$LINE_3_9_OUTRO_70_CHAR	$MCG
$LINE_3_9_OUTRO_70_TEXT	Okay, wir wären froh, Euch bei uns zu haben.
$LINE_3_9_OUTRO_80_CHAR	$DRA
$LINE_3_9_OUTRO_80_TEXT	Wie Ihr auch sein solltet.
$LINE_3_9_OUTRO_90_CHAR	$MCG
$LINE_3_9_OUTRO_90_TEXT	Aber ihr müsst auch wie alle anderen kämpfen.
$LINE_3_9_OUTRO_100_CHAR	$DRA
$LINE_3_9_OUTRO_100_TEXT	...
$LINE_3_9_OUTRO_110_CHAR	$DRA
$LINE_3_9_OUTRO_110_TEXT	Ihr verhandelt hart, Sterbliche.
$LINE_3_9_OUTRO_120_CHAR	$DRA
$LINE_3_9_OUTRO_120_TEXT	… Eure Kühnheit amüsiert mich.
$LINE_3_9_OUTRO_130_CHAR	$DRA
$LINE_3_9_OUTRO_130_TEXT	Solange meine Kinder für ihre Arbeit vergütet werden, werden wir das Feuer zu Euren Feinden bringen.
$SCENE_DRAGON_LAIR_INTRO_TITLE	Drachenhort
$LINE_DRAGON_LAIR_INTRO_00_CHAR	$DRA
$LINE_DRAGON_LAIR_INTRO_00_TEXT	Über die Jahre hinweg haben wir viele Waffen und Rüstungen der Sterblichen angehäuft.
$LINE_DRAGON_LAIR_INTRO_10_CHAR	$DRA
$LINE_DRAGON_LAIR_INTRO_10_TEXT	Wir k�nnen sie nicht benutzen, aber sie haben einen gewissen... Glanz. Wir m�gen gl�nzende Dinge.	
$LINE_DRAGON_LAIR_INTRO_20_CHAR	$DRA
$LINE_DRAGON_LAIR_INTRO_20_TEXT	Ich bin sicher, eine Truppe Krieger wie die Eure könnte sie sehr gut nutzen!
$LINE_DRAGON_LAIR_INTRO_30_CHAR	$DRA
$LINE_DRAGON_LAIR_INTRO_30_TEXT	Zum entsprechenden Preis natürlich ...
$LINE_DRAGON_LAIR_INTRO_40_CHAR	$BER
$LINE_DRAGON_LAIR_INTRO_40_TEXT	Mensch, der Schafeintopf war FANTASTISCH!
$LINE_DRAGON_LAIR_INTRO_50_CHAR	$DRA
$LINE_DRAGON_LAIR_INTRO_50_TEXT	Ich habe das für meine Kinder hervorgewürgt.
$LINE_DRAGON_LAIR_INTRO_60_CHAR	$BER
$LINE_DRAGON_LAIR_INTRO_60_TEXT	...
