flag	content
$LINE_DRAGON_LAIR_OUTRO_30_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_30_TEXT	Zelemir mě zavedl do temné jeskyně, hluboko ve východní poušti.
$LINE_DRAGON_LAIR_OUTRO_40_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_40_TEXT	Byl tam velký krystal, asi deset metrů vysoký.
$LINE_DRAGON_LAIR_OUTRO_50_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_50_TEXT	Na jeho úpatí jsme obětovali vlastní krev.
$LINE_DRAGON_LAIR_OUTRO_60_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_60_TEXT	Ta rána se nikdy nezhojila.
$LINE_DRAGON_LAIR_OUTRO_70_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_70_TEXT	Nejdřív jsem si myslel, že se vůbec nic nestalo.
$LINE_DRAGON_LAIR_OUTRO_80_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_80_TEXT	Ale Zelemir... upadl do jakéhosi transu. Čekal jsem, co se bude dít.
$LINE_DRAGON_LAIR_OUTRO_90_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_90_TEXT	Slunce zapadlo, všude kolem nás jsem slyšel vytí divokých šelem. Zelemir se pořád nehýbal.
$LINE_DRAGON_LAIR_OUTRO_100_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_100_TEXT	Ani když na nás zaútočil velký vlk...
$LINE_DRAGON_LAIR_OUTRO_110_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_110_TEXT	Probodl jsem ho mečem, vypustil duši přímo u Zelemirových nohou.
$LINE_DRAGON_LAIR_OUTRO_120_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_120_TEXT	A on si ničeho nevšiml. Strávil takhle tři noci.
$LINE_DRAGON_LAIR_OUTRO_130_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_130_TEXT	Po rozbřesku třetího dne třikrát mrkl a postavil se.
$LINE_DRAGON_LAIR_OUTRO_140_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_140_TEXT	“Naše problémy jsou vyřešeny,” řekl.
$LINE_DRAGON_LAIR_OUTRO_150_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_150_TEXT	Když jsme se vrátili do tábora, po nepříteli nebylo ani stopy.
$LINE_DRAGON_LAIR_OUTRO_160_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_160_TEXT	Morová epidemie vypukla.
$LINE_DRAGON_LAIR_OUTRO_170_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_170_TEXT	Každý den pak trávil víc času v tom ... transu. Vypnul v tomhle světě a přesunul se jinam.
$LINE_DRAGON_LAIR_OUTRO_180_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_180_TEXT	Do měsíce byla půlka Quaidského císařství mrtvá, umírající nebo hůř.
$LINE_DRAGON_LAIR_OUTRO_190_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_190_TEXT	Na obzoru zářily ohně z hromad mrtvol. Města byla rozervána. Viděl jsem věci, na které mne ani válka nepřipravila.
$LINE_DRAGON_LAIR_OUTRO_200_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_200_TEXT	Věděl jsem, že to musí přestat.
$LINE_DRAGON_LAIR_OUTRO_210_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_210_TEXT	Ale Zelemir - už s ním nebyla řeč...
$LINE_DRAGON_LAIR_OUTRO_220_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_220_TEXT	Každý den trávil v transu víc času, až tam nakonec zůstal úplně.
$LINE_DRAGON_LAIR_OUTRO_230_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_230_TEXT	Čekal jsem tři dny. Každý den umíraly tisíce lidí.
$LINE_DRAGON_LAIR_OUTRO_240_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_240_TEXT	Čtvrtého dne ráno jsem konečně vešel do jeho stanu.
$LINE_DRAGON_LAIR_OUTRO_250_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_250_TEXT	Nevšiml si mě. Nevšímal si už ničeho.
$LINE_DRAGON_LAIR_OUTRO_260_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_260_TEXT	Probodnul jsem ho.
$LINE_DRAGON_LAIR_OUTRO_270_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_270_TEXT	Pohřbil jsem ho v písku.
$LINE_DRAGON_LAIR_OUTRO_280_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_280_TEXT	Ale mor se nezastavil. Přelil se přes hranice a pohltil všechno, co mu stálo v cestě.
$LINE_DRAGON_LAIR_OUTRO_290_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_290_TEXT	Na své dlouhé cestě domů jsem potkal skupinu mnichů Selini.
$LINE_DRAGON_LAIR_OUTRO_300_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_300_TEXT	Zahodil jsem svůj meč a vrhnul se jim k nohám. Od té doby žiju jako mnich.
$LINE_DRAGON_LAIR_OUTRO_310_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_310_TEXT	Ale teď, přítel, kterého jsem zabil, se vrátil jako monstrum.
$LINE_DRAGON_LAIR_OUTRO_320_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_320_TEXT	*To, proti čemu stojíme, je temná magie.
$LINE_DRAGON_LAIR_OUTRO_330_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_330_TEXT	A já se modlím, abychom v těchhle záznamech našli klíč k jejímu zničení.
$LINE_DRAGON_LAIR_OUTRO_340_CHAR	$MCG
$LINE_DRAGON_LAIR_OUTRO_340_TEXT	To se modlíme všichni, otče.
$SCENE_SIDEQUEST_6_GET_TITLE	Padlý Chrám
$LINE_SIDEQUEST_6_GET_00_CHAR	$KNI
$LINE_SIDEQUEST_6_GET_00_TEXT	*$MCG?
$LINE_SIDEQUEST_6_GET_10_CHAR	$MCG
$LINE_SIDEQUEST_6_GET_10_TEXT	Konečně jsi zvládnul křestní jména.
$LINE_SIDEQUEST_6_GET_20_CHAR	$KNI
$LINE_SIDEQUEST_6_GET_20_TEXT	Nechci vás soudit za to, jaké společníky si vybíráte, ale vaše, ehm, psychopatická princezna způsobí smrt nás všech.
$LINE_SIDEQUEST_6_GET_30_CHAR	$MCG
$LINE_SIDEQUEST_6_GET_30_TEXT	*$MAG není tak špatná, když pominu tu její šílenou touhu zabíjet.
$LINE_SIDEQUEST_6_GET_40_CHAR	$KNI
$LINE_SIDEQUEST_6_GET_40_TEXT	Akorát že kromě té šílené touhy zabíjet už toho moc nezbývá.
$LINE_SIDEQUEST_6_GET_50_CHAR	$MCG
$LINE_SIDEQUEST_6_GET_50_TEXT	Někdy by sis s ní měl zkusit promluvit.
$LINE_SIDEQUEST_6_GET_60_CHAR	$KNI
$LINE_SIDEQUEST_6_GET_60_TEXT	Jasně, bývalý bachař a bývalý vězeň, to je ideální kombinace pro přátelství.
$LINE_SIDEQUEST_6_GET_70_CHAR	$KNI
$LINE_SIDEQUEST_6_GET_70_TEXT	A síla toho přátelství bude tak mocná, že vyvoláme duhu a na ní se vyvezeme z Jámy.
$LINE_SIDEQUEST_6_GET_80_CHAR	$MCG
$LINE_SIDEQUEST_6_GET_80_TEXT	Snažíš se mi tím vším něco sdělit?
$LINE_SIDEQUEST_6_GET_90_CHAR	$KNI
$LINE_SIDEQUEST_6_GET_90_TEXT	No, zjevně je tady dole nějaký znesvěcený quaidský chrám.
$LINE_SIDEQUEST_6_GET_100_CHAR	$KNI
$LINE_SIDEQUEST_6_GET_100_TEXT	*$MAG to zjistila a od té doby je taková..... jak to řict?
$LINE_SIDEQUEST_6_GET_110_CHAR	$KNI
$LINE_SIDEQUEST_6_GET_110_TEXT	Jste knihovnice, určitě budete znát to správné přídavné jméno pro:
$LINE_SIDEQUEST_6_GET_120_CHAR	$KNI
$LINE_SIDEQUEST_6_GET_120_TEXT	“odhodila tenkou zástěrku normálnosti a odhalila kotel bublajícího šílenství uvnitř”.
$LINE_SIDEQUEST_6_GET_130_CHAR	$BER
$LINE_SIDEQUEST_6_GET_130_TEXT	*$MCG!
$LINE_SIDEQUEST_6_GET_140_CHAR	$MCG
$LINE_SIDEQUEST_6_GET_140_TEXT	Co je?
$LINE_SIDEQUEST_6_GET_150_CHAR	$BER
$LINE_SIDEQUEST_6_GET_150_TEXT	*Není to fér! $MAG se nechce dělit!!!
$LINE_SIDEQUEST_6_GET_160_CHAR	$MCG
$LINE_SIDEQUEST_6_GET_160_TEXT	O čem to mluvíš?
$LINE_SIDEQUEST_6_GET_170_CHAR	$BER
$LINE_SIDEQUEST_6_GET_170_TEXT	*$MAG našla nějaké super staré svaté místo a tam je ... co je další číslo po bambiliónu??
$LINE_SIDEQUEST_6_GET_180_CHAR	$MCG
$LINE_SIDEQUEST_6_GET_180_TEXT	Bambilión jedna?
$LINE_SIDEQUEST_6_GET_190_CHAR	$BER
$LINE_SIDEQUEST_6_GET_190_TEXT	*No, tak tam je asi tak bambilión a jeden Navrátilec -  a $MAG nás nenechá s nimi bojovat.!
$LINE_SIDEQUEST_6_GET_200_CHAR	$MCG
$LINE_SIDEQUEST_6_GET_200_TEXT	Napadlo tě někdy, že já třeba nechci bojovat proti víc monstrům, než je nezbytně nutné?
$LINE_SIDEQUEST_6_GET_210_CHAR	$BER
$LINE_SIDEQUEST_6_GET_210_TEXT	... 
$LINE_SIDEQUEST_6_GET_220_CHAR	$BER
$LINE_SIDEQUEST_6_GET_220_TEXT	...  tomu nerozumím... divná... cizí logika...
$LINE_SIDEQUEST_6_GET_230_CHAR	$BER
$LINE_SIDEQUEST_6_GET_230_TEXT	*Každopádně, $MAG řekla že celé to místo je její a že zabije každého, kdo se tam zkusí dostat!
$LINE_SIDEQUEST_6_GET_240_CHAR	$BER
$LINE_SIDEQUEST_6_GET_240_TEXT	To není fér! Měla bys jí sežehnout tvář!!!
$LINE_SIDEQUEST_6_GET_250_CHAR	$MCG
$LINE_SIDEQUEST_6_GET_250_TEXT	... vždycky je to sežehnutí tváře.
$LINE_SIDEQUEST_6_GET_260_CHAR	$KNI
$LINE_SIDEQUEST_6_GET_260_TEXT	Vidíš? Je tak šílená, že děsí i ostatní šílence.
$LINE_SIDEQUEST_6_GET_270_CHAR	$MCG
$LINE_SIDEQUEST_6_GET_270_TEXT	Měla bych se tomu dostat na kobylku.
$SCENE_SIDEQUEST_6_INTRO_TITLE	Služebník Plamene
$LINE_SIDEQUEST_6_INTRO_00_CHAR	$MAG
$LINE_SIDEQUEST_6_INTRO_00_TEXT	Jsem dcera Ohně!
$LINE_SIDEQUEST_6_INTRO_10_CHAR	$BER
$LINE_SIDEQUEST_6_INTRO_10_TEXT	*No, $MCG říká, že je jí jedno, kdo jsi, že se musíš rozdělit!
$LINE_SIDEQUEST_6_INTRO_20_CHAR	$MCG
$LINE_SIDEQUEST_6_INTRO_20_TEXT	Nic takového jsem neřekla.
$LINE_SIDEQUEST_6_INTRO_30_CHAR	$MAG
$LINE_SIDEQUEST_6_INTRO_30_TEXT	Jen já mohu vyhnat tyhle příšery. Neočistím tenhle chrám od jednoho nepřítele, jen abych jej naplnila jinými!
$LINE_SIDEQUEST_6_INTRO_40_CHAR	$MCG
$LINE_SIDEQUEST_6_INTRO_40_TEXT	*Poslouchej mě. Sama tohle nezvládneš.
$LINE_SIDEQUEST_6_INTRO_50_CHAR	$MAG
$LINE_SIDEQUEST_6_INTRO_50_TEXT	*Jsem $MAG lan Laxmi! Jsem nejvyšší kněžka Plamene. Nestrpím, aby v chrámu Plamene byli nepřátelé, živí či mrtví!
$LINE_SIDEQUEST_6_INTRO_60_CHAR	$MCG
$LINE_SIDEQUEST_6_INTRO_60_TEXT	*Prostě mě nech-
$LINE_SIDEQUEST_6_INTRO_70_CHAR	$MAG
$LINE_SIDEQUEST_6_INTRO_70_TEXT	*Ne. Zabiju tě. Nemám možnost volby. Do chrámu smí vstoupit pouze Ti, kdož znají Pravdu.
$LINE_SIDEQUEST_6_INTRO_80_CHAR	$MAG
$LINE_SIDEQUEST_6_INTRO_80_TEXT	Přísahala jsem, že budu bránit Čest a Víru za každou cenu. Nenuť mne zabít přítele.
$LINE_SIDEQUEST_6_INTRO_90_CHAR	$MCG
$LINE_SIDEQUEST_6_INTRO_90_TEXT	A jak chceš beze mne zabít ty Navrátilce?
$LINE_SIDEQUEST_6_INTRO_100_CHAR	$MAG
$LINE_SIDEQUEST_6_INTRO_100_TEXT	... nějaký způsob najdu.
$LINE_SIDEQUEST_6_INTRO_110_CHAR	$MCG
$LINE_SIDEQUEST_6_INTRO_110_TEXT	*Chceš umřít? O tom to všechno je?
$LINE_SIDEQUEST_6_INTRO_120_CHAR	$MAG
$LINE_SIDEQUEST_6_INTRO_120_TEXT	Chci jen sloužit Plameni!
$LINE_SIDEQUEST_6_INTRO_130_CHAR	$MCG
$LINE_SIDEQUEST_6_INTRO_130_TEXT	A myslíš, že Plameni poslouží, že se necháš zabít? Že quaidský královský rod navždy zanikne?
$LINE_SIDEQUEST_6_INTRO_140_CHAR	$MCG
$LINE_SIDEQUEST_6_INTRO_140_TEXT	Chceš v den zúčtování říct:
$LINE_SIDEQUEST_6_INTRO_150_CHAR	$MCG
$LINE_SIDEQUEST_6_INTRO_150_TEXT	“Měla jsem strach a odmítala použít vše, co bylo k dispozici, tak jsem zvolila smrt.”
$LINE_SIDEQUEST_6_INTRO_160_CHAR	$MAG
$LINE_SIDEQUEST_6_INTRO_160_TEXT	To není pravda!
$LINE_SIDEQUEST_6_INTRO_170_CHAR	$MCG
$LINE_SIDEQUEST_6_INTRO_170_TEXT	Fakt? Mně to tak připadá. Tvůj epitaf bude “Bála se obnovit své království, tak se přidala k poraženým.”
$LINE_SIDEQUEST_6_INTRO_180_CHAR	$MAG
$LINE_SIDEQUEST_6_INTRO_180_TEXT	TO NENÍ PRAVDA!
$LINE_SIDEQUEST_6_INTRO_190_CHAR	$MCG
$LINE_SIDEQUEST_6_INTRO_190_TEXT	Tak mě vezmi s sebou.
$LINE_SIDEQUEST_6_INTRO_200_CHAR	$MAG
$LINE_SIDEQUEST_6_INTRO_200_TEXT	Ale...
$LINE_SIDEQUEST_6_INTRO_210_CHAR	$MCG
$LINE_SIDEQUEST_6_INTRO_210_TEXT	Když tam půjdeš sama, tak akorát pomůžeš nepříteli.
$LINE_SIDEQUEST_6_INTRO_220_CHAR	$MCG
$LINE_SIDEQUEST_6_INTRO_220_TEXT	Na čí straně jsi?
$LINE_SIDEQUEST_6_INTRO_230_CHAR	$MAG
$LINE_SIDEQUEST_6_INTRO_230_TEXT	Já...vždy sloužím Plameni...
$LINE_SIDEQUEST_6_INTRO_240_CHAR	$MCG
$LINE_SIDEQUEST_6_INTRO_240_TEXT	Tak pojďme vyčistit chrám.
$SCENE_SIDEQUEST_6_OUTRO_TITLE	Sbírání kousků
$LINE_SIDEQUEST_6_OUTRO_00_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_00_TEXT	Jak si troufáš sem vstoupit?!
$LINE_SIDEQUEST_6_OUTRO_10_CHAR	$DRA
$LINE_SIDEQUEST_6_OUTRO_10_TEXT	Smrtelnice, zapomínáš, kdo tady drží tajemství ohně?
$LINE_SIDEQUEST_6_OUTRO_20_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_20_TEXT	Ty jsi perverzní, uchýlka! Rouhání!
$LINE_SIDEQUEST_6_OUTRO_30_CHAR	$MCG
$LINE_SIDEQUEST_6_OUTRO_30_TEXT	*Pomohla nám.
$LINE_SIDEQUEST_6_OUTRO_40_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_40_TEXT	Každé tvoje nadechnutí znesvěcuje tohle místo. Zmiz.
$LINE_SIDEQUEST_6_OUTRO_50_CHAR	$DRA
$LINE_SIDEQUEST_6_OUTRO_50_TEXT	Bozi jdou, kam se jim zachce.
$LINE_SIDEQUEST_6_OUTRO_60_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_60_TEXT	ZMIZ!
$LINE_SIDEQUEST_6_OUTRO_70_CHAR	$MCG
$LINE_SIDEQUEST_6_OUTRO_70_TEXT	... 
$LINE_SIDEQUEST_6_OUTRO_80_CHAR	$MCG
$LINE_SIDEQUEST_6_OUTRO_80_TEXT	Chceš si promluvit?
$LINE_SIDEQUEST_6_OUTRO_90_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_90_TEXT	Slova nic nevyřeší.
$LINE_SIDEQUEST_6_OUTRO_100_CHAR	$MCG
$LINE_SIDEQUEST_6_OUTRO_100_TEXT	Doufám, že to není pravda, jinak jsem zvolila špatnou kariéru.
$LINE_SIDEQUEST_6_OUTRO_110_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_110_TEXT	Tys měla na výběr? Jak “roztomilé”.
$LINE_SIDEQUEST_6_OUTRO_120_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_120_TEXT	... v každé malé vesnici, kterou navštívíme, v každé osadě improvizovaných chatrčí, vidím pohledy těch, co přežili. Oni ví, kdo jsem.
$LINE_SIDEQUEST_6_OUTRO_130_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_130_TEXT	Všichni si myslí, že je dovedu zpátky do jejich měst, zpátky do světa, který už vlastně neexistuje!
$LINE_SIDEQUEST_6_OUTRO_140_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_140_TEXT	Ale já patřím sem, do tohohle chrámu proměněného ve hrobku.
$LINE_SIDEQUEST_6_OUTRO_150_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_150_TEXT	Ti zbídačení uprchlíci ke mně vzhlížejí a doufají v záchranu - a já jim nemůžu nabídnout větší ochranu než tenhle rozpadlý chrám.
$LINE_SIDEQUEST_6_OUTRO_160_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_160_TEXT	Podívej se na mne! Od dětství v zajetí, vězněna... tomu nemůžeš rozumět... ty věci, které nám dělali.
$LINE_SIDEQUEST_6_OUTRO_170_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_170_TEXT	Ne... ty věci, které jste nám VY dělali!
$LINE_SIDEQUEST_6_OUTRO_180_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_180_TEXT	A pořád slyším ty výkřiky a vím, že jsou to moje výkřiky a když zavřu oči, vidím svoje sestry, jak stojí v krvi...
$LINE_SIDEQUEST_6_OUTRO_190_CHAR	$MCG
$LINE_SIDEQUEST_6_OUTRO_190_TEXT	*...
$LINE_SIDEQUEST_6_OUTRO_200_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_200_TEXT	A to slunce. Spaluje nás a já svírám prsty kolem ulomené špičky šípu a čekám, až stráž otočí hlavu...
$LINE_SIDEQUEST_6_OUTRO_210_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_210_TEXT	A teď jsem sama. Ze všech jsem přežila jediná... Jediná z královského rodu...
$LINE_SIDEQUEST_6_OUTRO_220_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_220_TEXT	Nedokážu ovládnout ani vlastní mysl! Jak bych mohla vládnout celému národu?
$LINE_SIDEQUEST_6_OUTRO_230_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_230_TEXT	A co bych pro svůj národ mohla dokázat?
$LINE_SIDEQUEST_6_OUTRO_240_CHAR	$MCG
$LINE_SIDEQUEST_6_OUTRO_240_TEXT	*Já jsem knihovnice. A ty jsi princezna a quaidská válečnice.
$LINE_SIDEQUEST_6_OUTRO_250_CHAR	$MCG
$LINE_SIDEQUEST_6_OUTRO_250_TEXT	Tys byla zrozena vést. Já byla zrozena, abych rovnala knihy od regálů a nechala se chlípně okukovat hlavním písařem.
$LINE_SIDEQUEST_6_OUTRO_260_CHAR	$MCG
$LINE_SIDEQUEST_6_OUTRO_260_TEXT	Vést tuhle skupinu mě děsí, jsem ztracená. Jen tak tak to zvládám. Občas jsem ráda, že si pamatuju, že musím dýchat.
$LINE_SIDEQUEST_6_OUTRO_270_CHAR	$MCG
$LINE_SIDEQUEST_6_OUTRO_270_TEXT	Já bych sama sebe rozhodně nenásledovala.
$LINE_SIDEQUEST_6_OUTRO_280_CHAR	$MCG
$LINE_SIDEQUEST_6_OUTRO_280_TEXT	Koukám se na tebe a říkám si, kéž bych měla aspoň desetinu tvojí odvahy a odhodlání.
$LINE_SIDEQUEST_6_OUTRO_290_CHAR	$MCG
$LINE_SIDEQUEST_6_OUTRO_290_TEXT	Ale asi je dobře, že nemám, jinak bych už asi budovala říši místo pouhé snahy se odtud dostat.
$LINE_SIDEQUEST_6_OUTRO_300_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_300_TEXT	... 
$LINE_SIDEQUEST_6_OUTRO_310_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_310_TEXT	*Díky.
$LINE_SIDEQUEST_6_OUTRO_320_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_320_TEXT	... asi jsem neměla pravdu, že slova nic nevyřeší.
$LINE_SIDEQUEST_6_OUTRO_330_CHAR	$MCG
$LINE_SIDEQUEST_6_OUTRO_330_TEXT	... chceš obejmout?
$LINE_SIDEQUEST_6_OUTRO_340_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_340_TEXT	Co to je “obejmout”?
$SCENE_3_10_INTRO_TITLE	Královský archiv
$LINE_3_10_INTRO_00_CHAR	$DRA
$LINE_3_10_INTRO_00_TEXT	Tak jsme tu, smrtelníci: Královský archiv.
$LINE_3_10_INTRO_10_CHAR	$MCG
$LINE_3_10_INTRO_10_TEXT	Co je tam napsáno?
$LINE_3_10_INTRO_20_CHAR	$HEA
$LINE_3_10_INTRO_20_TEXT	Ta oběť krve dává najednou smysl. Je to nějaký rituální zámek...
$LINE_3_10_INTRO_30_CHAR	$HEA
$LINE_3_10_INTRO_30_TEXT	potomci...krev...prvorozených...
$LINE_3_10_INTRO_40_CHAR	$HEA
$LINE_3_10_INTRO_40_TEXT	Odemkli jsme zámek stvořený krví našich předků.
$LINE_3_10_INTRO_50_CHAR	$HEA
$LINE_3_10_INTRO_50_TEXT	Takovýhle “zámek krve” může být odemčen pouze krví těch, kteří jej stvořili -
$LINE_3_10_INTRO_60_CHAR	$MCG
$LINE_3_10_INTRO_60_TEXT	Ale ti jsou přece dávno mrtví.
$LINE_3_10_INTRO_70_CHAR	$HEA
$LINE_3_10_INTRO_70_TEXT	Ano, ale jejich krev žije v jejich přímých potomcích. “Krev prvorozených”.
$LINE_3_10_INTRO_80_CHAR	$MCG
$LINE_3_10_INTRO_80_TEXT	A co tím zamkli? Tu moc, které se Zelemir zmocnil?
$LINE_3_10_INTRO_90_CHAR	$HEA
$LINE_3_10_INTRO_90_TEXT	*To nevím jistě, ten starý dialekt je skoro nesrozumitelný... třeba tomu bude $MAG rozumět lépe...
$LINE_3_10_INTRO_100_CHAR	$MAG
$LINE_3_10_INTRO_100_TEXT	Je to starší než jakákoliv quaidština, co jsem kdy viděla...
$LINE_3_10_INTRO_110_CHAR	$MAG
$LINE_3_10_INTRO_110_TEXT	“...vůdci svobodného lidu... sjednoceni... na poli velké bitvy...”
$LINE_3_10_INTRO_120_CHAR	$MAG
$LINE_3_10_INTRO_120_TEXT	“Velký Král padl” - to bude král Quaidů.
$LINE_3_10_INTRO_130_CHAR	$MAG
$LINE_3_10_INTRO_130_TEXT	“..padl...ale jeho spojenci...”
$LINE_3_10_INTRO_140_CHAR	$MAG
$LINE_3_10_INTRO_140_TEXT	“Spoutali to zlo... spojeni obětí... Lord Ashanti, jeho věrný vezír, Komnat Kozar...”
$LINE_3_10_INTRO_150_CHAR	$MAG
$LINE_3_10_INTRO_150_TEXT	“A ještě jeden, prostý voják, který se v pravou chvíli vzepjal...”
$LINE_3_10_INTRO_160_CHAR	$MAG
$LINE_3_10_INTRO_160_TEXT	“Z rodiny Nefirů, pánů Královské... sbírky?”
$LINE_3_10_INTRO_170_CHAR	$MAG
$LINE_3_10_INTRO_170_TEXT	“Tihle tři prolili svou krev, aby spoutali to zlo...”
$LINE_3_10_INTRO_180_CHAR	$MAG
$LINE_3_10_INTRO_180_TEXT	“Eztli-Tenoch”
$LINE_3_10_INTRO_190_CHAR	$MCG
$LINE_3_10_INTRO_190_TEXT	Eztli-Tenoch?
$LINE_3_10_INTRO_200_CHAR	$MAG
$LINE_3_10_INTRO_200_TEXT	Nevím, ... není to quaidské slovo.
$LINE_3_10_INTRO_210_CHAR	$MCG
$LINE_3_10_INTRO_210_TEXT	Není to z žádné řeči, kterou znám.
$LINE_3_10_INTRO_220_CHAR	$RAN
$LINE_3_10_INTRO_220_TEXT	Říkali jste “Eztli-Tenoch?”
$LINE_3_10_INTRO_230_CHAR	$MAG
$LINE_3_10_INTRO_230_TEXT	Víš, co to je?
$LINE_3_10_INTRO_240_CHAR	$RAN
$LINE_3_10_INTRO_240_TEXT	Nějaké božstvo, které uctívají ty krví šílené kmeny na východě.
$LINE_3_10_INTRO_250_CHAR	$MAG
$LINE_3_10_INTRO_250_TEXT	Ti co pijí krev? Můj dědeček věnoval značnou část svého vládnutí tomu, aby je vymýtil.
$LINE_3_10_INTRO_260_CHAR	$RAN
$LINE_3_10_INTRO_260_TEXT	Oni krev nepijí, jen s ní ... barví věci.
$LINE_3_10_INTRO_270_CHAR	$BER
$LINE_3_10_INTRO_270_TEXT	Tohle je všechno hrozně zajímavé a tak, ale směřuje sem velká smečka Navrátilců...
$LINE_3_10_INTRO_280_CHAR	$BER
$LINE_3_10_INTRO_280_TEXT	Nemusíte nic dělat. Říkal jsem si, že byste se třeba chtěli koukat, jak je všechny zvládnu jednou rukou.
$LINE_3_10_INTRO_290_CHAR	$BER
$LINE_3_10_INTRO_290_TEXT	No, ne úplně jednou rukou. Trochu mi taky pomůže Pravda a Spravedlnost!
$LINE_3_10_INTRO_300_CHAR	$BER
$LINE_3_10_INTRO_300_TEXT	Nemluvě o Hromu, Blesku, Masakru, Chaosu, Trimfu a Popravčím.
$LINE_3_10_INTRO_310_CHAR	$RAN
$LINE_3_10_INTRO_310_TEXT	... 
$LINE_3_10_INTRO_320_CHAR	$BER
$LINE_3_10_INTRO_320_TEXT	To jsou moje břišní svaly.
$LINE_3_10_INTRO_330_CHAR	$BER
$LINE_3_10_INTRO_330_TEXT	Cos to říkala? Co moje svaly na zadnici?
$LINE_3_10_INTRO_340_CHAR	$RAN
$LINE_3_10_INTRO_340_TEXT	Neptala jsem se.
$LINE_3_10_INTRO_350_CHAR	$BER
$LINE_3_10_INTRO_350_TEXT	Neboj se, Chán a Charissa tohle neprosedí.
$LINE_3_10_INTRO_360_CHAR	$RAN
$LINE_3_10_INTRO_360_TEXT	Charissa? Tys pojmenoval svůj zadek Charissa?
$LINE_3_10_INTRO_370_CHAR	$BER
$LINE_3_10_INTRO_370_TEXT	Jen jednu půlku.
$LINE_3_10_INTRO_380_CHAR	$BER
$LINE_3_10_INTRO_380_TEXT	A co ten kousek dole? Je to samostatný sval? Teda, rozhodně bych nechtěl mu nedat jméno, jestli je to sval... ale nejsem si jistý, je to takové...
$LINE_3_10_INTRO_390_CHAR	$RAN
$LINE_3_10_INTRO_390_TEXT	Díky bohu, Navrátilci už jsou tady!
$SCENE_3_10_OUTRO_TITLE	Dramatická přestávka
$LINE_3_10_OUTRO_00_CHAR	$MCG
$LINE_3_10_OUTRO_00_TEXT	Tohle snad byl poslední.
$LINE_3_10_OUTRO_10_CHAR	$HEA
$LINE_3_10_OUTRO_10_TEXT	Tyhle nápisy...
$LINE_3_10_OUTRO_20_CHAR	$HEA
